date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:34	50855/50855	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:09:10%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/icons.svg?v=8790591914291354894	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/icons8430.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:35	534/534	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2029%20May%202020%2015:23:14%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/ico-select.svg?v=5904056448245480753	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/ico-selectc881.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:36	3828/3828	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:31%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons.eot?v=10448412115710035570	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-iconsb5d4.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:36	16876/16876	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:09:10%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/icons.ttf?v=1793966381440680946	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/icons0596.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:37	3828/3828	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:31%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons.eot?%23iefix&v=10448412115710035570	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-iconsf5ee.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:37	2720/2720	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:33%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons.woff?v=3727100691643984204	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons982f.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:38	2186/2186	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2018:55:37%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons.svg%23custom-icons?18404	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons9485.svg#custom-icons	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:38	3648/3648	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:32%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons.ttf?v=16269089816288229000	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/custom-icons4f5f.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:39	711/711	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2018:55:37%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/no-entry.png?v=11809019823782809343	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/no-entry55cf.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/timber.scss.css?v=11039366030844337193)
11:55:50	65316/65316	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:40%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:55:54	118560/118560	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:37%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:02	118560/118560	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:37%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400d41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:06	76344/76344	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:40%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:18	648265/648265	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:08:38%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:26	118324/118324	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:39%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-brands-400.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:35	188392/188392	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:41%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:37	66880/66880	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:45%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:49	188392/188392	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:41%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300d41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:56:51	86152/86152	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:44%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:05	696527/696527	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:08:42%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:09	40576/40576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:46%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:12	40576/40576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:46%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400d41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:15	14868/14868	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:19	18168/18168	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:25	188176/188176	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:43%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-light-300.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:26	40348/40348	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:47%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:28	142267/142267	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:08:47%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-regular-400.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:39	67400/67400	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:53%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:42	180720/180720	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:53	180720/180720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:08:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900d41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:57:57	86876/86876	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:52%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:58:14	680510/680510	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:08:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:58:20	64260/64260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:26	64260/64260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:48%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAltd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:27	180500/180500	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:08:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fa-solid-900.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/fontawesome.css?v=16298959480155686220)
11:58:31	24592/24592	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:07:51%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:33	33960/33960	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:07:50%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:36	148875/148875	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:49%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:40	43512/43512	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:42	64080/64080	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:50%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/CrystalSkyAlt.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:44	43512/43512	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Lightd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:45	17224/17224	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:08:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:48	22044/22044	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:08:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:49	108776/108776	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:58%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:53	42720/42720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:54%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:53	43320/43320	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:59%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Light.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:56	16816/16816	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Dec%202019%2010:07:57%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff2	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff2	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:58:56	42720/42720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Dec%202019%2010:07:54%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.eot?	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Boldd41d.eot	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:00	21776/21776	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Dec%202019%2010:07:56%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.woff	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:01	107154/107154	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Dec%202019%2010:07:55%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.svg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.svg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:04	42532/42532	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Dec%202019%2010:07:56%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.ttf	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/Rams-Bold.ttf	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:14	83274/83274	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2018:59:00%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/main-banner.jpg	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/main-banner.jpg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:15	61071/61071	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2018:59:04%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/files/login-banner.jpeg?v=1591157275	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/files/login-banner0d3d.jpg	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:16	4842/4842	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2018:59:14%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-1.png	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-1.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:16	2371/2371	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2018:59:14%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-2.png	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-2.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:17	3042/3042	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2018:59:15%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-3.png	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/hart-3.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:18	4168/4168	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2018:59:16%20GMT	http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/favicon-icon.png	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/cdn.shopify.com/s/files/1/1116/9832/t/47/assets/favicon-icon.png	(from http://cdn.shopify.com/s/files/1/1116/9832/t/47/assets/dynamic.css?v=12177235779856556625)
11:59:18	8266/8266	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:7d9361a54b21e02c9246a76aaff89d78	https://www.thespoiledmama.com/products/bump-gloss-pregnancy-stretch-mark-oil.oembed	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/www.thespoiledmama.com/products/bump-gloss-pregnancy-stretch-mark-oil.oembed	(from https://www.thespoiledmama.com/products/bump-gloss-pregnancy-stretch-mark-oil)
11:59:18	133/133	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:f9e3b37db24480424b87b6641b16f360	https://www.thespoiledmama.com/products/pregnancy-skincare-samples	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/www.thespoiledmama.com/products/pregnancy-skincare-samples.a4.delayed	(from https://www.thespoiledmama.com/products/bump-gloss-pregnancy-stretch-mark-oil)
11:59:18	0/-1	---M--	301	error ('')			https://www.thespoiledmama.com/products/pregnancy-skincare-samples	C:/Users/Alom/Desktop/web%20project/vn-writing-tummy-butter/www.thespoiledmama.com/products/pregnancy-skincare-samples.a5.delayed	(from https://www.thespoiledmama.com/products/bump-gloss-pregnancy-stretch-mark-oil)
